filepath,annotation,name,species
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\617.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\617.png,617.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\627.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\627.png,627.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\15.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\15.png,15.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\645.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\645.png,645.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\261.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\261.png,261.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\453.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\453.png,453.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\116.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\116.png,116.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\171.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\171.png,171.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\49.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\49.png,49.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\234.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\234.png,234.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\213.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\213.png,213.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\342.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\342.png,342.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\95.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\95.png,95.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\59.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\59.png,59.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\153.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\153.png,153.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\196.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\196.png,196.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\195.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\195.png,195.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\136.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\136.png,136.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\310.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\310.png,310.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\364.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\364.png,364.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\213.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\213.png,213.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\361.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\361.png,361.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\290.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\290.png,290.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\279.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\279.png,279.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\121.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\121.png,121.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\427.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\427.png,427.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\91.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\91.png,91.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\126.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\126.png,126.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\351.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\351.png,351.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\313.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\313.png,313.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\153.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\153.png,153.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\244.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\244.png,244.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\233.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\233.png,233.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\194.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\194.png,194.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\211.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\211.png,211.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\186.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\186.png,186.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\246.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\246.png,246.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\255.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\255.png,255.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\177.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\177.png,177.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\175.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\175.png,175.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\246.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\246.png,246.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\228.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\228.png,228.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\251.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\251.png,251.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\167.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\167.png,167.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\369.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\369.png,369.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\320.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\320.png,320.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\319.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\319.png,319.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\326.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\326.png,326.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\759.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\759.png,759.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\465.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\465.png,465.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\216.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\216.png,216.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\94.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\94.png,94.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\193.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\193.png,193.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\570.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\570.png,570.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\28.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\28.png,28.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\801.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\801.png,801.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\170.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\170.png,170.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\36.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\36.png,36.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\185.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\185.png,185.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\35.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\35.png,35.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\92.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\92.png,92.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\257.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\257.png,257.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\121.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\121.png,121.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\219.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\219.png,219.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\20.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\20.png,20.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\502.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\502.png,502.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common Chickweed\161.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common Chickweed\161.png,161.png,Common Chickweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\316.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\316.png,316.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\29.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\29.png,29.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\287.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\287.png,287.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\250.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\250.png,250.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\94.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\94.png,94.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\18.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\18.png,18.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\102.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\102.png,102.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\266.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\266.png,266.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\116.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\116.png,116.png,Maize
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\153.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\153.png,153.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\24.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\24.png,24.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\217.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\217.png,217.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\76.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\76.png,76.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\151.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\151.png,151.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\85.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\85.png,85.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\350.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\350.png,350.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\46.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\46.png,46.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\21.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\21.png,21.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Fat Hen\518.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Fat Hen\518.png,518.png,Fat Hen
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\706.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\706.png,706.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Sugar beet\17.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Sugar beet\17.png,17.png,Sugar beet
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\30.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\30.png,30.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Charlock\340.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Charlock\340.png,340.png,Charlock
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\80.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\80.png,80.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Cleavers\56.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Cleavers\56.png,56.png,Cleavers
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\53.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\53.png,53.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\95.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\95.png,95.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\44.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\44.png,44.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Scentless Mayweed\223.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Scentless Mayweed\223.png,223.png,Scentless Mayweed
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Loose Silky-bent\126.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Loose Silky-bent\126.png,126.png,Loose Silky-bent
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\48.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\48.png,48.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Common wheat\229.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Common wheat\229.png,229.png,Common wheat
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Black-grass\240.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Black-grass\240.png,240.png,Black-grass
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Shepherds Purse\161.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Shepherds Purse\161.png,161.png,Shepherds Purse
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Small-flowered Cranesbill\82.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Small-flowered Cranesbill\82.png,82.png,Small-flowered Cranesbill
C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\donnee\Maize\210.png,C:\Users\zammi\Desktop\DATA_SCIENCE\Projet_ reconnaissance_Plante\Unet\masque\Maize\210.png,210.png,Maize
